cycleID,Temperature,Humidity,Pressure,Resistance0,Resistance1,Resistance2,Resistance3,Resistance4,Resistance5,Resistance6,Resistance7,Resistance8,Resistance9,label
92567,39.655128,20.613098,1022.695618,533194.5,102400000.0,102400000.0,100284624.0,4152052.75,3866887.0,3601670.75,438074.875,487851.34375,520589.71875,ammonia
92575,39.690025,20.492609,1022.714539,548179.875,102400000.0,102400000.0,102400000.0,4262227.0,3947951.75,3714350.5,445798.875,491362.75,528652.5625,ammonia
92583,39.542973,20.509422,1022.747253,552170.375,102400000.0,102400000.0,102400000.0,4336686.0,4023575.75,3804923.25,446381.875,502576.6875,531120.3125,ammonia
92591,39.682549,20.524141,1022.710144,557127.3125,102400000.0,102400000.0,102400000.0,4431701.5,4142604.25,3880625.25,456531.4375,507056.1875,539942.0,ammonia
92599,39.702484,20.456079,1022.720886,569680.125,102400000.0,102400000.0,102400000.0,4527217.5,4177460.5,3976699.0,463348.40625,515479.5,548179.875,ammonia
92607,39.692513,20.492773,1022.712708,573027.4375,102400000.0,102400000.0,102400000.0,4670467.5,4252271.0,3962273.25,459914.65625,503689.125,536547.0,ammonia
92615,39.612759,20.439392,1022.738953,552170.375,102400000.0,102400000.0,102400000.0,4343584.5,4029513.0,3744914.25,422878.375,438356.15625,442619.40625,ammonia
92623,39.567894,20.585846,1022.760193,443482.03125,100631096.0,87879320.0,62939736.0,2650275.0,2411539.5,2250549.5,306586.8125,334531.1875,353225.25,ammonia
92631,39.647652,20.596567,1022.747009,376263.09375,75112896.0,67199176.0,52157580.0,2461538.5,2317397.5,2180463.25,315659.6875,362221.4375,406026.96875,ammonia
92638,39.57288,20.559479,1022.747559,436953.28125,95359768.0,87879320.0,70506728.0,3169052.25,2910124.25,2754539.25,359929.6875,415668.75,448140.03125,ammonia
92647,39.685036,20.620459,1022.736389,477946.3125,102400000.0,102160560.0,82409304.0,3518144.75,3285342.0,3081437.0,388025.78125,432249.90625,461469.125,ammonia
92654,39.61525,20.546312,1022.761597,484733.71875,102400000.0,102400000.0,81563160.0,3486699.25,3252084.25,3079699.25,390690.5625,435281.625,466196.21875,ammonia
92663,39.625221,20.509607,1022.775146,488899.5,102400000.0,102400000.0,79848920.0,3329404.5,3081437.0,2843457.25,361837.46875,399843.8125,425779.625,ammonia
92670,39.61525,20.599722,1022.750427,446090.1875,99146744.0,91562696.0,68894616.0,2858339.25,2594868.5,2398828.75,309085.40625,330963.15625,346414.0625,ammonia
92678,39.62273,20.616253,1022.765686,363378.28125,71958280.0,65096596.0,49442476.0,2345262.0,2201558.75,2080772.125,303857.5625,347826.09375,383664.28125,ammonia
92686,39.607773,20.652643,1022.783386,410914.9375,85388928.0,78627472.0,62134156.0,2819965.5,2642580.75,2515970.5,341219.59375,394301.125,428720.96875,ammonia
92694,39.692513,20.51947,1022.746216,458987.0,102041264.0,94534440.0,75502304.0,3327376.0,3111280.0,2873377.75,347118.65625,362991.84375,375848.78125,ammonia
92702,39.672577,20.630304,1022.73938,365714.28125,74219704.0,63350412.0,45306604.0,2206896.5,2068164.625,1945843.25,290909.09375,331606.21875,365322.875,ammonia
92710,39.682549,20.508125,1022.754761,403626.34375,82022528.0,75698528.0,59754728.0,2735225.5,2580157.5,2422235.25,338848.4375,387805.34375,418985.28125,ammonia
92718,39.699989,20.514635,1022.737488,454102.0,101566832.0,91275768.0,73905832.0,3295253.5,3088407.25,2867343.25,378348.40625,429530.1875,461469.125,ammonia
92726,39.617744,20.637289,1022.782166,492426.0625,102400000.0,102400000.0,87527216.0,3742348.0,3464580.25,3252084.25,407238.03125,452896.9375,484046.3125,ammonia
92735,39.699989,20.552017,1022.761597,510087.1875,102400000.0,102400000.0,89225320.0,3762976.5,3550162.5,3329404.5,415668.75,461469.125,494208.5,ammonia
