_time,vcc,vpanel,tmp,hum,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,value,sensor_name,log_s0,log_s1,log_s2,log_s3,log_s4,log_s5,log_s6,log_s7,log_s8,log_s9,D0,D1,D2,D3,D4,D5,D6,D7,D8,value_encoded
2024-06-03 18:00:00+00:00,"3,498","2,434","27,53","55,179",28900,1013300,893900,657400,88400,82500,78500,32400,40400,48100,fire,Tree05,4.460912869987286,6.005738471245393,5.951289423119756,5.817830360369505,4.946457177818791,4.916459212693559,4.8948751891237965,4.510558414150438,4.606392114840978,4.682154105271285,1.5448256012581068,-0.05444904812563678,-0.13345906275025143,-0.8713731825507134,-0.029997965125232007,-0.021584023569762856,-0.3843167749733585,0.09583370069054009,0.07576199043030662,1
2024-06-03 18:01:00+00:00,"3,499","2,489","27,31","54,831",43900,1926600,1843300,1611600,181600,164500,152800,44000,53900,61500,fire,Tree05,4.642474412942248,6.284791781370249,6.265596258694582,6.207257528196576,5.25911823566792,5.216168542366004,5.184126196471745,4.6434625467031605,4.731596822523533,4.788882177416898,1.6423173684280004,-0.019195522675667043,-0.058338730498006086,-0.9481392925286558,-0.04294969330191556,-0.03204234589425958,-0.5406636497685842,0.08813427582037292,0.057285354893364726,1
2024-06-03 18:03:00+00:00,"3,499","2,5","27,05","55,827",50900,2351300,2233900,1940300,220700,209400,200900,59100,77900,92200,fire,Tree05,4.706726314561037,6.371308228559868,6.349063922536795,6.287869107507025,5.3438043009618275,5.3209787513325315,5.302982098487428,4.771594829287477,4.891543032662224,4.964735631380384,1.6645819139988305,-0.022244306023073257,-0.06119481502976942,-0.9440648065451978,-0.02282554962929595,-0.017996652845103434,-0.5313872691999508,0.11994820337474632,0.07319259871816008,1
2024-06-03 18:04:00+00:00,"3,499","2,499","26,82","56,195",64400,3408300,3172700,2634900,274500,253100,234500,59400,71600,79900,fire,Tree05,4.80889261101059,6.532537941982743,6.501429145479324,6.420764302295655,5.438543930912489,5.403293861055623,5.3701446990492085,4.773793756274565,4.854919087830888,4.902552214755345,1.7236453309721531,-0.031108796503419356,-0.08066484318366829,-0.9822203713831659,-0.03525006985686652,-0.03314916200641438,-0.5963509427746434,0.08112533155632295,0.04763312692445698,1
2024-06-03 18:05:00+00:00,"3,499","2,465","26,61","56,968",50300,2349200,2171700,1815200,200300,181100,169000,50900,64100,75200,fire,Tree05,4.7015766190552295,6.370920177039977,6.336800031327105,6.258924722131156,5.301683117508243,5.257920848399552,5.2278892743959045,4.706726314561037,4.806864804730897,4.876223615745822,1.6693435579847478,-0.034120145712872585,-0.07787530919594854,-0.9572416046229133,-0.043762269108690965,-0.03003157400364742,-0.521162959834867,0.10013849016985965,0.0693588110149248,1
2024-06-03 18:07:00+00:00,"3,497","2,434","26,4","57,131",61500,3221300,3081400,2599800,263900,239900,225800,61900,77900,91200,fire,Tree05,4.788882177416898,6.50803130741251,6.4887482191722015,6.414940106467175,5.421441035895151,5.3800320582786965,5.3537258609437774,4.79169766502939,4.891543032662224,4.959999600303207,1.7191491299956114,-0.01928308824030811,-0.0738081127050263,-0.9934990705720246,-0.04140897761645412,-0.026306197334919013,-0.5620281959143876,0.09984536763283369,0.0684565676409834,1
2024-06-03 18:08:00+00:00,"3,496","2,398","26,17","58,063",65500,3540900,3364200,2916300,306000,292100,279200,73300,95500,112700,fire,Tree05,4.816247930391275,6.549113784494696,6.526881935575063,6.464832346769629,5.4857228457422735,5.465533043771696,5.445916969444333,4.865109899491325,4.980007919146135,5.051927769573659,1.7328658541034212,-0.022231848919632924,-0.062049588805433764,-0.9791095010273558,-0.020189801970577292,-0.01961607432736301,-0.5808070699530079,0.1148980196548095,0.07191985042752425,1
2024-06-03 18:09:00+00:00,"3,497","2,371","25,96","58,588",75000,4385400,4142600,3615900,352800,331200,314400,76600,95000,107900,fire,Tree05,4.8750670539461884,6.6420093112995024,6.617273105675068,6.55821653138787,5.5475298074514665,5.5200916393864725,5.497483918708945,4.884234439236352,4.977728176785649,5.033025469636288,1.766942257353314,-0.024736205624434682,-0.05905657428719735,-1.010686723936404,-0.027438168064993995,-0.022607720677527254,-0.6132494794725929,0.0934937375492968,0.055297292850639224,1
2024-06-03 18:10:00+00:00,"3,494","2,351","25,76","58,62",79500,4823000,4619100,4136300,409100,390200,378500,87700,112900,131800,fire,Tree05,4.900372591445785,6.683317351968418,6.664557458514811,6.616612134989796,5.611830541082219,5.591288378061896,5.578067031244039,4.943004545384352,5.052697788626107,5.119918705347781,1.782944760522633,-0.018759893453606402,-0.04794532352501513,-1.0047815939075768,-0.0205421630203233,-0.013221346817856805,-0.6350624858596872,0.10969324324175478,0.0672209167216744,1
2024-06-03 18:12:00+00:00,"3,492","2,322","25,6","59,026",79700,4900900,4501000,3768100,362600,332800,310400,74700,89100,101000,fire,Tree05,4.901463770477133,6.690275929693212,6.653309109426911,6.576122535085491,5.5594289974811755,5.522184622588125,5.491923111728491,4.8733264156249705,4.9498825782461315,5.004325673706721,1.7888121592160786,-0.036966820266300715,-0.07718657434141996,-1.0166935376043158,-0.037244374893050214,-0.030261510859634022,-0.6185966961035207,0.07655616262116105,0.054443095460589674,1
