cycleID,Temperature,Humidity,Pressure,Resistance0,Resistance1,Resistance2,Resistance3,Resistance4,Resistance5,Resistance6,Resistance7,Resistance8,Resistance9,label
341787,34.531189,40.201557,995.263123,209364.140625,16495344.0,13710460.0,12304919.0,879536.1875,818872.4375,777820.0,247283.265625,314786.34375,353591.15625,air
341795,34.013073,40.404339,995.261597,212360.015625,16877672.0,14209887.0,12954339.0,919829.3125,859060.375,818872.4375,252030.515625,314496.3125,349965.8125,air
341803,33.545265,40.786289,995.206848,217502.125,17626682.0,14908098.0,13548894.0,963991.5,903396.5625,856903.75,254853.15625,319800.125,355062.40625,air
341811,33.122726,40.278069,995.15155,223045.09375,18618182.0,15826129.0,14284220.0,1000000.0,936871.0,901011.875,258716.53125,322824.71875,359929.6875,air
341819,33.208241,40.568111,995.190125,223336.96875,18794380.0,15872124.0,14425710.0,1005893.9375,941392.8125,897458.375,258129.5625,321003.125,358794.6875,air
341827,32.768101,41.438046,995.205383,223336.96875,18810562.0,16082454.0,14435242.0,1012608.1875,943344.0625,900417.6875,257351.09375,323743.28125,359929.6875,air
341835,32.941643,42.185482,995.226685,220880.0625,18507766.0,15489482.0,14182212.0,992007.75,929219.625,875587.875,256384.578125,319500.78125,357666.78125,air
341843,32.944157,42.10751,995.232605,218756.671875,18244988.0,15348009.0,14000427.0,990568.3125,919829.3125,877839.6875,252964.421875,319202.0,355062.40625,air
341851,32.614681,42.182816,995.231018,219884.046875,18908252.0,15929995.0,14435242.0,1015621.125,945958.4375,906395.25,257545.265625,323743.28125,359172.21875,air
341859,32.916492,42.007954,995.258911,219884.046875,18665908.0,15734934.0,14191425.0,984142.25,937514.3125,883520.25,254094.296875,316537.875,357292.40625,air
341867,33.097576,42.620193,995.237183,215578.953125,18214564.0,15326473.0,13727692.0,963311.375,910626.9375,858520.25,248724.796875,313341.5,349607.375,air
341875,32.617195,42.460209,995.242065,217225.28125,18649972.0,15803231.0,14628571.0,1015621.125,947928.75,904593.625,254283.578125,318012.4375,356173.90625,air
341883,32.87122,42.351826,995.253235,217640.8125,18199390.0,15600095.0,14331074.0,1000000.0,935587.0,892180.375,252216.75,314496.3125,352860.09375,air
341891,32.556831,42.839241,995.229675,216949.15625,18634064.0,15814672.0,14589492.0,1000732.9375,945958.4375,905193.375,251103.484375,315368.03125,353225.25,air
341899,32.521622,43.579666,995.179749,217363.609375,18713878.0,15906796.0,14638374.0,1014866.1875,957904.5625,910020.0,252590.03125,315368.03125,353957.84375,air
341907,32.451199,43.437706,995.25946,216261.875,18794380.0,15814672.0,14687584.0,1017892.625,953889.125,899824.25,250366.75,314206.8125,351407.0,air
341915,32.478867,43.0112,995.222534,216811.34375,18859280.0,15964921.0,14767012.0,1020174.375,962632.1875,913062.875,251103.484375,314206.8125,352132.0625,air
341923,32.016094,42.53334,995.244019,221597.0625,19692308.0,16825674.0,15803231.0,1086760.375,1011857.6875,966037.75,255234.296875,318606.09375,359172.21875,air
341931,32.275146,42.29908,995.294128,222318.71875,19962230.0,17102296.0,16070623.0,1096359.75,1027854.4375,977099.25,256770.3125,318308.96875,359550.5625,air
341939,32.815887,41.85778,995.304382,220880.0625,19799396.0,16825674.0,15566746.0,1068057.375,1003675.5625,953889.125,254283.578125,315951.875,355432.15625,air
341947,33.002003,43.571384,995.290771,210656.25,18260240.0,15746276.0,14340481.0,989850.1875,927326.25,881239.25,244274.8125,307415.1875,344317.40625,air
341955,32.737919,43.909744,995.327393,208851.71875,18138942.0,15380427.0,14511957.0,994899.1875,939449.5625,895104.875,243403.84375,310209.03125,346414.0625,air
