cycleID,Temperature,Humidity,Pressure,Resistance0,Resistance1,Resistance2,Resistance3,Resistance4,Resistance5,Resistance6,Resistance7,Resistance8,Resistance9,label
323950,34.36393,42.942528,995.713745,87581.25,6003664.5,4883457.5,3163545.0,268062.8125,256770.3125,245858.34375,111014.742188,151928.78125,179964.84375,fire
323958,33.907852,43.79467,995.722412,95700.9375,6881142.5,5570894.5,3676840.25,303048.25,286754.40625,273650.46875,119822.140625,164683.171875,197264.5,fire
323966,33.61377,44.503448,995.672302,102420.484375,7947611.0,6614453.0,4446133.0,348180.90625,329366.34375,311340.84375,128869.875,173383.0,209235.796875,fire
323974,33.065483,45.535641,995.666992,84377.0625,6169836.0,4848772.0,2897771.5,245152.015625,219884.046875,199338.140625,85819.648438,108130.9375,111087.0,fire
323982,32.489784,46.861942,995.695618,80859.125,5593718.0,4591928.5,2986511.0,258129.5625,242023.15625,229647.90625,105393.164062,144714.53125,175162.5,fire
323990,32.412525,47.652531,995.680237,71508.382812,4743486.0,3662047.5,2230329.5,201455.828125,194123.21875,183249.828125,97896.75,142064.375,168421.046875,fire
323998,32.385109,47.849632,995.698792,59122.402344,3431923.0,2474924.5,1377269.625,136387.859375,124453.085938,115289.351562,68085.109375,85992.609375,101446.40625,fire
324006,32.512215,48.174057,995.667542,51148.851562,2760107.75,2095140.625,1247639.375,131551.90625,126482.210938,122664.109375,77481.84375,114823.953125,141710.484375,fire
324014,32.390095,48.441055,995.72113,66030.4375,4177460.5,3206262.25,1926622.75,175703.5,166125.890625,157103.40625,77977.460938,107857.59375,127047.148438,fire
324022,32.467354,48.275063,995.664917,61553.257812,3744914.25,2796859.0,1660652.75,152744.625,139168.25,128675.546875,67279.898438,89982.421875,103790.796875,fire
324030,32.165798,48.480686,995.640137,53355.566406,2931997.25,2149567.0,1162645.5,118491.09375,107450.15625,99843.992188,60462.917969,81632.65625,100906.585938,fire
324038,32.21315,49.073299,995.6521,35724.253906,1567247.0,1073094.0,560788.625,68412.617188,62775.871094,58076.226562,42909.824219,63100.8125,77481.84375,fire
324046,32.063618,48.864094,995.591858,46460.980469,2424386.0,1857175.25,1067222.5,113752.5,106844.742188,103163.40625,63760.898438,88950.664062,110511.546875,fire
324054,32.332771,48.988201,995.651611,32862.644531,1322570.25,879536.1875,438074.875,56537.101562,50632.910156,45470.691406,34650.785156,43880.699219,50662.972656,fire
324062,32.464859,49.353455,995.679443,13239.552734,271258.28125,163265.3125,94849.945312,20969.855469,20785.96875,20349.761719,20565.552734,29479.501953,40276.902344,fire
324070,32.375141,49.423683,995.714722,16899.919922,427914.75,280855.71875,150588.234375,24251.611328,20062.695312,18545.349609,20447.285156,30468.935547,31457.361328,fire
324078,32.347725,49.154415,995.731567,19370.460938,543380.1875,375229.03125,165481.578125,27789.839844,25635.890625,24460.15625,25884.732422,37285.171875,45181.785156,fire
324086,32.028725,49.985374,995.716553,24155.501953,760914.0,452296.8125,184238.9375,32217.46875,32144.650391,31573.753906,30754.445312,42780.75,27717.626953,fire
324094,31.537769,50.980701,995.755127,17381.857422,434727.21875,319500.78125,145454.546875,25241.570312,21783.525391,19058.962891,18385.521484,23633.677734,26170.517578,fire
324102,31.487926,51.382236,995.770386,19783.617188,550389.6875,361454.28125,221023.09375,34594.59375,31411.042969,29561.201172,28381.375,40125.390625,48864.285156,fire
324110,31.328426,51.060474,995.747498,29705.267578,1078178.5,781828.5625,433898.3125,61200.09375,61464.585938,61508.890625,48393.195312,69640.914062,73163.757812,fire
324118,31.258646,51.683037,995.726685,28514.146484,1017892.625,669718.75,365714.28125,44521.738281,40738.382812,38635.675781,30082.255859,43039.675781,44661.550781,fire
324126,31.338398,51.655659,995.704224,21498.152344,643216.0625,426844.53125,214630.0625,32913.34375,29892.574219,28008.751953,25931.927734,34650.785156,40544.820312,fire
324134,31.276093,50.938622,995.715027,34735.414062,1371734.75,1027854.4375,585310.0625,72913.703125,69584.125,66597.296875,48283.667969,70098.578125,83797.054688,fire
324142,31.186375,51.15583,995.700195,45911.046875,2151260.5,1570853.25,805348.0,90844.570312,85906.039062,80025.007812,52437.527344,73415.546875,86428.085938,fire
324150,31.203821,51.298576,995.71405,44016.507812,2055708.875,1524376.625,859601.25,96024.007812,89604.476562,85647.375,60462.917969,86079.351562,104682.070312,fire
324158,31.303507,50.897774,995.729431,50453.292969,2506732.0,1878899.125,1040386.0625,109448.484375,101870.273438,94955.492188,62045.566406,86956.523438,107247.59375,fire
324166,31.256155,50.674911,995.755981,52469.769531,2647705.25,1962625.75,1069731.0,108681.804688,98860.78125,89136.492188,57879.265625,78120.234375,91921.007812,fire
324174,31.111609,51.09462,995.759827,48039.03125,2313470.75,1735593.25,889854.4375,88950.664062,77481.84375,68030.828125,41980.976562,55220.015625,65473.144531,fire
324182,31.076717,51.140858,995.784912,48780.488281,2357410.0,1815200.5,1007378.25,104107.359375,96512.726562,89323.101562,59369.203125,85304.898438,103980.5,fire
324190,31.196344,51.010578,995.788879,51644.140625,2634930.75,1975403.875,1128063.875,117189.289062,110226.046875,103664.710938,67492.75,96622.007812,115680.070312,fire
324198,31.335903,50.545815,995.784729,55907.402344,3069314.25,2276820.5,1227449.75,119990.625,108268.132812,99610.898438,62000.484375,85390.257812,102666.9375,fire
324206,31.114101,51.241623,995.778198,50068.453125,2518290.75,1890607.0,1083311.25,111741.59375,104810.648438,99032.882812,65173.117188,91723.398438,112035.007812,fire
324214,31.054291,50.895683,995.757812,57373.375,3150769.25,2392523.25,1358090.125,132987.015625,125459.445312,117755.289062,71568.351562,101627.632812,120413.921875,fire
324222,31.208805,50.808464,995.769531,50245.339844,2560800.25,1860972.25,1014112.375,106378.554688,97560.976562,89136.492188,61025.03125,87761.398438,104234.53125,fire
324230,31.246185,50.247841,995.78833,48948.375,2443914.0,1779708.875,943996.3125,99843.992188,89887.640625,82821.09375,55724.859375,77622.804688,95700.9375,fire
324238,31.615026,49.082142,995.794678,62135.921875,3547856.25,2760107.75,1625074.375,151928.78125,142658.125,135953.265625,80629.921875,116628.703125,141241.375,fire
324246,31.829351,48.511856,995.807617,77411.554688,5031941.0,4077650.5,2443914.0,211439.1875,199454.609375,186656.9375,100490.679688,142301.28125,171123.0,fire
324254,31.762064,48.666649,995.810913,82660.640625,5628306.5,4508530.5,2627325.25,222899.4375,208724.015625,197950.90625,102543.5625,141946.21875,169761.265625,fire
324262,31.679821,48.876297,995.736145,83143.875,5807869.5,4611314.5,2700066.0,227960.8125,213422.265625,203013.484375,104170.90625,144469.53125,171123.0,fire
324270,31.547739,49.130005,995.735474,78769.234375,5269861.5,4086804.75,2331246.5,197950.90625,178272.984375,165642.1875,88950.664062,123731.273438,143136.703125,fire
324278,31.662378,49.113667,995.718628,58675.222656,3395647.75,2468213.25,1298668.375,120754.71875,106644.445312,96786.390625,56612.117188,68798.710938,74635.570312,fire
324286,31.121578,50.116871,995.712708,47904.191406,2398828.75,1757939.875,943344.0625,98234.84375,86428.085938,79134.46875,53522.894531,73669.0625,86691.5,fire
324294,31.390732,49.791798,995.731323,53725.078125,2919458.25,2208681.5,1313662.625,131349.40625,125367.289062,120584.078125,77341.390625,115056.179688,142658.125,fire
324302,31.29603,49.456524,995.754761,74052.648438,4835891.5,3880625.25,2365579.0,206326.8125,194123.21875,182661.4375,99032.882812,140775.359375,169424.21875,fire
324310,30.825012,51.087406,995.76886,59911.070312,3466779.5,2428698.5,1316195.375,128967.257812,117755.289062,109659.453125,67279.898438,95486.757812,112775.328125,fire
324318,31.051798,50.723511,995.779846,57879.265625,3343673.5,2490726.75,1455062.125,141358.359375,133194.59375,126858.273438,77906.265625,115211.523438,138603.140625,fire
324326,30.682959,50.889805,995.76886,81166.773438,5605200.0,4642675.0,2894699.75,240997.875,228571.421875,217640.8125,106511.335938,151928.78125,181303.109375,fire
324334,30.750248,51.05175,995.780579,94534.710938,7049914.0,5771046.0,3704273.0,283656.5,270184.6875,257351.09375,117836.59375,163578.28125,200626.953125,fire
324342,30.927191,50.795673,995.803101,91723.398438,7100325.0,5651604.0,3464580.25,271258.28125,252403.25,241680.4375,113980.40625,159006.21875,187271.390625,fire
324350,30.682959,50.737133,995.794617,101265.820312,8064976.5,6703764.5,4319536.0,324050.625,304128.3125,288450.71875,127426.578125,176978.921875,214225.9375,fire
324358,30.682959,50.762569,995.823914,107585.625,8979995.0,7593974.5,5022685.5,363378.28125,340538.75,325907.0625,133821.21875,191616.765625,224956.0625,fire
324366,30.643085,51.151848,995.845154,112775.328125,9629151.0,7941832.5,5249599.5,380669.15625,344317.40625,325285.90625,133507.171875,181882.765625,222318.71875,fire
324374,30.598227,51.203094,995.84021,110297.289062,9269590.0,7578168.5,4714820.0,343624.15625,317420.96875,301176.46875,128192.289062,173736.0,208214.71875,fire
324382,29.947781,52.963314,995.842651,98803.546875,7822392.0,6243902.5,3837002.25,297501.4375,277883.3125,260891.71875,120413.921875,162642.953125,194565.84375,fire
324390,30.054941,52.483841,995.848083,91233.070312,7114199.0,5686914.5,3536369.5,273431.25,251473.484375,234217.75,102236.421875,128578.601562,141592.921875,fire
324398,30.239359,52.278568,995.840393,80935.820312,5832680.5,4626941.5,2762900.5,229802.515625,211701.46875,200391.390625,98461.539062,140082.078125,170099.671875,fire
324406,29.875509,52.754131,995.868713,90267.984375,6924767.5,5628306.5,3495626.25,273870.03125,251844.5625,231674.203125,101748.804688,135521.4375,159154.484375,fire
324414,29.910397,52.797497,995.880371,88673.367188,6838063.5,5548256.0,3615978.75,280164.15625,260692.46875,245681.375,112035.007812,152335.609375,183644.1875,fire
324422,29.46431,53.636074,995.891357,102297.703125,8253904.5,6933559.0,4576536.5,340538.75,313341.5,292906.1875,120840.21875,164365.96875,192264.359375,fire
324430,29.611343,53.212257,995.903625,110154.90625,9309091.0,7930300.0,5316028.5,391362.5,364153.625,347118.65625,138715.796875,196131.015625,232304.90625,fire
324438,28.579615,55.35545,995.862244,123641.632812,11245024.0,9714794.0,7009198.0,492071.125,461781.28125,439768.09375,154263.328125,212096.109375,247104.25,fire
324446,28.290533,56.303761,995.882507,131755.015625,12545176.0,10757715.0,7783373.0,537391.75,501101.0625,477611.9375,162179.28125,220737.234375,262295.09375,fire
324454,28.288044,56.675739,995.860474,135845.046875,13448800.0,11233459.0,8029404.5,545551.4375,509706.3125,484733.71875,164524.421875,224956.0625,264121.75,fire
324462,28.305487,56.514858,995.874573,136061.65625,13641965.0,11326651.0,8253904.5,557582.375,523785.15625,494566.53125,168089.296875,227808.671875,268273.5,fire
324471,28.544727,55.923,995.919983,138828.640625,14191425.0,11665361.0,8335792.5,556673.0,521384.9375,488549.625,168089.296875,227808.671875,270398.71875,fire
324480,28.27309,56.033867,995.904846,138715.796875,14340481.0,12215471.0,8849041.0,583808.4375,544246.625,519006.59375,168255.015625,234539.625,272775.71875,fire
324488,28.103628,56.289894,995.903076,140082.078125,14579755.0,12332706.0,8834726.0,587830.0625,539942.0,513540.625,166938.375,228724.59375,268907.5625,fire
324496,28.54722,55.754028,995.956482,136278.953125,14027397.0,11433357.0,7930300.0,533194.5,501101.0625,471346.375,162953.53125,225104.421875,261291.140625,fire
