cycleID,Temperature,Humidity,Pressure,Resistance0,Resistance1,Resistance2,Resistance3,Resistance4,Resistance5,Resistance6,Resistance7,Resistance8,Resistance9,label
89112,39.510571,20.171448,1021.917969,284840.0625,56472212.0,42486872.0,27681520.0,1485134.125,1385656.25,1287645.375,246568.75,273870.03125,283185.84375,gasolio
89120,39.525524,20.273624,1021.926392,292655.03125,58592760.0,43895512.0,28512508.0,1520133.625,1391304.375,1302384.75,245858.34375,269971.0,280624.84375,gasolio
89128,39.510571,20.293941,1021.936523,288939.0625,56692040.0,42652784.0,27097788.0,1485134.125,1374496.625,1276808.0,245504.671875,266389.1875,277206.28125,gasolio
89136,39.537987,20.279779,1021.929138,285077.9375,56692040.0,42778068.0,27352254.0,1486751.375,1374496.625,1278003.125,243925.671875,265353.71875,275416.90625,gasolio
89144,39.525524,20.294935,1021.917114,282015.96875,55538984.0,41321564.0,26997322.0,1459729.125,1366244.125,1264978.375,243751.484375,268062.8125,278563.65625,gasolio
89152,39.523033,20.3001,1021.918701,282482.75,55822828.0,42077688.0,26881050.0,1448885.75,1366244.125,1273235.875,242711.546875,266597.25,277206.28125,gasolio
89160,39.537987,20.306423,1021.914185,282951.09375,55716048.0,41876040.0,26947368.0,1462857.125,1360797.375,1254517.625,241168.15625,264121.75,276981.34375,gasolio
89168,39.542973,20.317413,1021.921875,279705.0,54773088.0,40819684.0,26425806.0,1451967.375,1327714.75,1249923.75,242366.859375,262901.15625,273431.25,gasolio
89176,39.560417,20.243979,1021.934265,279247.34375,54533804.0,40819684.0,26346130.0,1427675.125,1339437.5,1241964.875,239812.640625,260294.859375,267642.4375,gasolio
89184,39.528019,20.31109,1021.930298,277431.59375,53630116.0,40367108.0,25832086.0,1420249.625,1312399.875,1221957.0,237807.703125,260891.71875,270827.8125,gasolio
89192,39.540478,20.317249,1021.9552,274751.8125,52724056.0,39670704.0,25635048.0,1399863.25,1312399.875,1206835.625,235673.1875,257739.75,268907.5625,gasolio
89200,39.567894,20.345728,1021.949524,274751.8125,52724056.0,39851628.0,25337716.0,1396998.625,1298668.375,1210044.375,235024.09375,256577.296875,266805.625,gasolio
89208,39.57288,20.314077,1021.936951,274751.8125,52597112.0,39491412.0,25455816.0,1394145.625,1298668.375,1207903.25,236489.609375,258912.765625,267642.4375,gasolio
89216,39.560417,20.345228,1021.921204,273650.46875,52755888.0,39562932.0,25191620.0,1395570.75,1290078.75,1205769.75,233416.90625,252403.25,264941.78125,gasolio
89224,39.577866,20.351723,1021.939026,268695.875,51542272.0,38893768.0,24947088.0,1360797.375,1268504.125,1183815.0,231360.140625,253152.046875,261691.796875,gasolio
89232,39.557926,20.355726,1021.939514,269544.625,51060380.0,38080184.0,24349248.0,1360797.375,1264978.375,1186902.375,230890.640625,254094.296875,262901.15625,gasolio
89240,39.597801,20.337059,1021.9552,271258.28125,50941312.0,38246864.0,24444610.0,1352708.0,1254517.625,1178705.0,230112.359375,252030.515625,262295.09375,gasolio
89248,39.610268,20.343224,1021.957947,269119.59375,50763748.0,37718560.0,24403650.0,1356740.625,1253366.0,1173639.0,230578.703125,250000.0,259898.484375,gasolio
89257,39.595314,20.363552,1021.953247,265766.9375,49275188.0,36984200.0,24067572.0,1338124.75,1240836.125,1154778.625,227808.671875,248724.796875,258324.921875,gasolio
89265,39.567894,20.345728,1021.940186,262901.15625,49695544.0,37173000.0,24041086.0,1330302.0,1244228.375,1155756.25,225401.71875,250550.53125,259306.15625,gasolio
89273,39.557926,20.377054,1021.941406,259898.484375,47421128.0,35979140.0,22629834.0,1298668.375,1214349.25,1131804.375,224956.0625,245328.21875,256577.296875,gasolio
