_time,vcc,vpanel,tmp,hum,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9
2024-06-03 14:01:00+00:00,3.625,3.468,29.89,43.666,463600.0,102400000.0,102400000.0,102400000.0,5675000.0,5553800.0,5492400.0,473600.0,512300.0,544600.0
2024-06-03 14:02:00+00:00,3.622,3.467,30.01,42.764,462400.0,102400000.0,102400000.0,102400000.0,5686900.0,5531300.0,5475900.0,471600.0,510400.0,543300.0
2024-06-03 14:04:00+00:00,3.624,3.469,30.14,42.736,460800.0,102400000.0,102400000.0,102400000.0,5616700.0,5537000.0,5443100.0,471900.0,510800.0,544200.0
2024-06-03 14:05:00+00:00,3.626,3.47,30.23,42.388,458900.0,102400000.0,102400000.0,102400000.0,5628300.0,5520200.0,5448600.0,469400.0,510000.0,543800.0
2024-06-03 14:06:00+00:00,3.625,3.47,30.36,42.546,458000.0,102400000.0,102400000.0,102400000.0,5610900.0,5553800.0,5437700.0,468400.0,510000.0,542500.0
2024-06-03 14:07:00+00:00,3.626,3.47,30.37,42.281,456800.0,102400000.0,102400000.0,102400000.0,5576500.0,5520200.0,5394700.0,471300.0,507800.0,537300.0
2024-06-03 14:09:00+00:00,3.627,3.47,30.26,42.099,456800.0,102400000.0,102400000.0,102400000.0,5605200.0,5520200.0,5432300.0,471300.0,509300.0,543300.0
2024-06-03 14:10:00+00:00,3.628,3.472,30.3,42.062,461400.0,102400000.0,102400000.0,102400000.0,5651600.0,5593700.0,5514600.0,472300.0,511600.0,542500.0
2024-06-03 14:11:00+00:00,3.632,3.847,30.33,42.632,457400.0,102400000.0,102400000.0,102400000.0,5622500.0,5509000.0,5416100.0,467100.0,507800.0,539500.0
2024-06-03 14:13:00+00:00,3.625,3.468,30.32,42.564,455600.0,102400000.0,102400000.0,102400000.0,5582200.0,5475900.0,5384100.0,465500.0,507000.0,539000.0
2024-06-03 14:14:00+00:00,3.626,3.47,30.21,42.482,455600.0,102400000.0,102400000.0,102400000.0,5570800.0,5475900.0,5394700.0,467400.0,509300.0,539500.0
2024-06-03 14:15:00+00:00,3.628,3.471,30.21,42.652,457400.0,102400000.0,102400000.0,102400000.0,5616700.0,5497900.0,5416100.0,468700.0,507800.0,540300.0
2024-06-03 14:16:00+00:00,3.629,3.473,30.09,42.793,458000.0,102400000.0,102400000.0,102400000.0,5565200.0,5492400.0,5426900.0,468700.0,507800.0,541600.0
2024-06-03 14:18:00+00:00,3.628,3.473,30.01,43.033,458900.0,102400000.0,102400000.0,102400000.0,5639900.0,5542600.0,5459500.0,472600.0,507800.0,539900.0
2024-06-03 14:19:00+00:00,3.627,3.472,29.91,43.138,459900.0,102400000.0,102400000.0,102400000.0,5622500.0,5525800.0,5400100.0,469700.0,507000.0,544200.0
2024-06-03 14:20:00+00:00,3.628,3.473,29.91,43.089,460500.0,102400000.0,102400000.0,102400000.0,5651600.0,5531300.0,5432300.0,471900.0,507400.0,540700.0
2024-06-03 14:21:00+00:00,3.629,3.473,29.94,43.109,461100.0,102400000.0,102400000.0,102400000.0,5622500.0,5525800.0,5470400.0,470600.0,514700.0,541600.0
2024-06-03 14:23:00+00:00,3.629,3.472,29.87,43.37,461100.0,102400000.0,102400000.0,102400000.0,5628300.0,5497900.0,5470400.0,472300.0,508900.0,542000.0
2024-06-03 14:24:00+00:00,3.628,3.471,29.82,44.091,459900.0,102400000.0,102400000.0,102400000.0,5587900.0,5509000.0,5459500.0,469700.0,508500.0,542000.0
2024-06-03 14:25:00+00:00,3.625,3.469,29.73,44.285,458300.0,102400000.0,102400000.0,101448900.0,5531300.0,5475900.0,5400100.0,470000.0,505100.0,538600.0
2024-06-03 14:26:00+00:00,3.627,3.47,29.68,44.85,458300.0,102400000.0,102400000.0,100631000.0,5520200.0,5503500.0,5389400.0,468400.0,505900.0,536900.0
2024-06-03 14:28:00+00:00,3.624,3.468,29.69,44.596,456800.0,102400000.0,102400000.0,101213800.0,5548200.0,5470400.0,5363000.0,468400.0,502900.0,537300.0
2024-06-03 14:29:00+00:00,3.626,3.47,29.76,44.913,456500.0,102400000.0,102400000.0,101213800.0,5542600.0,5426900.0,5373500.0,466500.0,506300.0,538600.0
2024-06-03 14:30:00+00:00,3.626,3.471,29.85,44.474,457400.0,102400000.0,102400000.0,102280100.0,5548200.0,5464900.0,5405400.0,466800.0,503600.0,534000.0
2024-06-03 14:32:00+00:00,3.628,3.471,29.92,44.553,454400.0,102400000.0,102400000.0,101566800.0,5542600.0,5384100.0,5300500.0,463000.0,502900.0,536900.0
2024-06-03 14:33:00+00:00,3.626,3.471,29.95,44.23,454700.0,102400000.0,102400000.0,101803400.0,5486900.0,5384100.0,5357700.0,462000.0,503600.0,539000.0
2024-06-03 14:34:00+00:00,3.627,3.469,29.91,44.163,455300.0,102400000.0,102400000.0,102160500.0,5537000.0,5384100.0,5378800.0,464600.0,504000.0,534800.0
2024-06-03 14:35:00+00:00,3.628,3.473,29.84,44.142,455300.0,102400000.0,102400000.0,102160500.0,5537000.0,5421500.0,5316000.0,462400.0,501800.0,533600.0
2024-06-03 14:37:00+00:00,3.629,3.473,29.81,44.692,456800.0,102400000.0,102400000.0,99940500.0,5525800.0,5459500.0,5336800.0,469400.0,503600.0,535700.0
2024-06-03 14:38:00+00:00,3.629,3.473,29.84,44.46,457100.0,102400000.0,102400000.0,101448900.0,5542600.0,5448600.0,5352400.0,463600.0,505100.0,534000.0
2024-06-03 14:39:00+00:00,3.63,3.474,29.86,44.627,454100.0,102400000.0,102400000.0,102160500.0,5492400.0,5432300.0,5363000.0,464900.0,500300.0,533100.0
2024-06-03 14:40:00+00:00,3.63,3.473,29.86,43.891,456500.0,102400000.0,102400000.0,101685000.0,5542600.0,5459500.0,5421500.0,465500.0,507000.0,537800.0
2024-06-03 14:42:00+00:00,3.629,3.469,29.81,43.81,457700.0,102400000.0,102400000.0,102400000.0,5582200.0,5509000.0,5405400.0,467700.0,508500.0,541600.0
2024-06-03 14:43:00+00:00,3.631,3.474,29.76,44.263,458600.0,102400000.0,102400000.0,101213800.0,5582200.0,5497900.0,5394700.0,465800.0,505500.0,539000.0
2024-06-03 14:44:00+00:00,3.631,3.477,29.72,44.475,459600.0,102400000.0,102400000.0,102400000.0,5565200.0,5437700.0,5373500.0,468700.0,507400.0,539500.0
2024-06-03 14:46:00+00:00,3.631,3.472,29.71,44.792,458300.0,102400000.0,102400000.0,101331200.0,5542600.0,5448600.0,5347200.0,467100.0,506600.0,538600.0
