_time,vcc,vpanel,tmp,hum,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9
2024-06-03 14:01:00+00:00,3.488,3.358,31.79,39.512,440000.0,59028100.0,54876200.0,53696000.0,4289000.0,4212900.0,4180600.0,447200.0,478200.0,505100.0
2024-06-03 14:02:00+00:00,3.487,3.357,31.89,38.614,438000.0,58948500.0,55083800.0,53270400.0,4262200.0,4229200.0,4212900.0,446900.0,479900.0,502900.0
2024-06-03 14:03:00+00:00,3.489,3.358,32.03,38.617,437200.0,59429600.0,54738700.0,52851600.0,4248900.0,4193400.0,4183800.0,446000.0,476600.0,502900.0
2024-06-03 14:05:00+00:00,3.487,3.36,32.07,38.492,434100.0,57970800.0,54364100.0,52565400.0,4232400.0,4196700.0,4136300.0,445500.0,475200.0,499600.0
2024-06-03 14:06:00+00:00,3.489,3.358,32.14,38.479,437700.0,58789800.0,54229200.0,52376400.0,4239000.0,4190200.0,4167800.0,444300.0,472600.0,500700.0
2024-06-03 14:07:00+00:00,3.489,3.33,32.16,38.576,431900.0,58009200.0,53828300.0,52064300.0,4190200.0,4174200.0,4136300.0,442000.0,471300.0,495200.0
2024-06-03 14:08:00+00:00,3.489,3.316,32.05,38.225,432700.0,59028100.0,54262800.0,52407800.0,4248900.0,4206400.0,4142600.0,442600.0,474600.0,498900.0
2024-06-03 14:10:00+00:00,3.489,3.361,32.18,37.836,438000.0,59632300.0,54670200.0,53270400.0,4319500.0,4262200.0,4245600.0,448100.0,477600.0,502200.0
2024-06-03 14:11:00+00:00,3.489,3.361,32.25,38.45,435800.0,58988200.0,54262800.0,52628700.0,4242300.0,4196700.0,4183800.0,445200.0,477600.0,499600.0
2024-06-03 14:12:00+00:00,3.488,3.361,32.19,38.571,434100.0,58241200.0,53927900.0,52407800.0,4229200.0,4190200.0,4190200.0,446000.0,475900.0,499200.0
2024-06-03 14:13:00+00:00,3.487,3.363,32.05,38.748,435800.0,59148000.0,54262800.0,52947600.0,4222600.0,4196700.0,4139400.0,444600.0,476600.0,501100.0
2024-06-03 14:15:00+00:00,3.489,3.362,32.09,38.627,434700.0,59108000.0,54195500.0,52407800.0,4212900.0,4164700.0,4145700.0,446300.0,474900.0,499600.0
2024-06-03 14:16:00+00:00,3.489,3.362,32.01,38.562,435200.0,58436000.0,54601900.0,52979700.0,4229200.0,4193400.0,4158300.0,444300.0,475200.0,501100.0
2024-06-03 14:17:00+00:00,3.488,3.353,31.93,38.958,435800.0,58357900.0,54567800.0,52755800.0,4242300.0,4199900.0,4158300.0,444900.0,473900.0,502200.0
2024-06-03 14:18:00+00:00,3.49,3.363,31.83,38.968,436900.0,58280100.0,54431800.0,53335500.0,4262200.0,4222600.0,4164700.0,445700.0,476600.0,500700.0
2024-06-03 14:20:00+00:00,3.488,3.362,31.87,38.974,434400.0,57970800.0,54601900.0,53335500.0,4248900.0,4196700.0,4190200.0,446300.0,476600.0,503300.0
2024-06-03 14:21:00+00:00,3.489,3.359,31.91,38.898,436300.0,58948500.0,54738700.0,53173200.0,4258900.0,4222600.0,4193400.0,445700.0,479200.0,502500.0
2024-06-03 14:22:00+00:00,3.488,3.363,31.88,39.014,438900.0,58908700.0,54945200.0,53795100.0,4309300.0,4252200.0,4232400.0,448400.0,476600.0,505500.0
2024-06-03 14:23:00+00:00,3.489,3.366,31.84,39.482,437200.0,58202400.0,54979800.0,53762100.0,4299100.0,4252200.0,4164700.0,448100.0,476200.0,502200.0
2024-06-03 14:25:00+00:00,3.489,3.364,31.72,40.0,432200.0,58319000.0,54094900.0,53011900.0,4225900.0,4177400.0,4142600.0,443100.0,474200.0,498900.0
2024-06-03 14:26:00+00:00,3.488,3.36,31.68,40.244,433600.0,57779100.0,54533800.0,52947600.0,4222600.0,4212900.0,4145700.0,444600.0,472600.0,499200.0
2024-06-03 14:27:00+00:00,3.487,3.36,31.74,40.38,433600.0,57779100.0,54128400.0,52660500.0,4190200.0,4155200.0,4105200.0,443100.0,472300.0,497000.0
2024-06-03 14:29:00+00:00,3.488,3.359,31.83,40.079,432700.0,57932300.0,54094900.0,52628700.0,4196700.0,4225900.0,4142600.0,443700.0,474600.0,497800.0
2024-06-03 14:30:00+00:00,3.488,3.36,31.93,39.831,431900.0,57932300.0,54229200.0,52724000.0,4219400.0,4190200.0,4120700.0,442000.0,471600.0,498100.0
2024-06-03 14:31:00+00:00,3.487,3.362,32.01,39.931,430800.0,58086400.0,54128400.0,52219900.0,4203100.0,4161500.0,4148800.0,442600.0,470000.0,495200.0
2024-06-03 14:32:00+00:00,3.488,3.363,32.08,39.779,430000.0,58514200.0,53564300.0,52095300.0,4155200.0,4174200.0,4102100.0,440600.0,469700.0,494900.0
2024-06-03 14:34:00+00:00,3.49,3.363,32.05,39.441,431100.0,58086400.0,53994600.0,52439200.0,4196700.0,4158300.0,4114500.0,440000.0,470600.0,497800.0
2024-06-03 14:35:00+00:00,3.491,3.365,31.95,39.257,432200.0,57932300.0,54229200.0,52692200.0,4229200.0,4180600.0,4164700.0,442900.0,471900.0,500300.0
2024-06-03 14:37:00+00:00,3.491,3.36,31.93,39.768,433000.0,57817300.0,53961300.0,52628700.0,4232400.0,4180600.0,4145700.0,444000.0,474600.0,497000.0
2024-06-03 14:39:00+00:00,3.489,3.364,31.93,40.029,431100.0,57740900.0,53927900.0,52439200.0,4161500.0,4145700.0,4130000.0,439200.0,469000.0,492700.0
2024-06-03 14:40:00+00:00,3.49,3.364,31.92,39.674,431400.0,58319000.0,54229200.0,52692200.0,4199900.0,4174200.0,4148800.0,444000.0,472900.0,498900.0
2024-06-03 14:41:00+00:00,3.489,3.363,31.86,38.458,436300.0,59148000.0,55014400.0,53696000.0,4275500.0,4239000.0,4222600.0,447500.0,480600.0,502200.0
2024-06-03 14:42:00+00:00,3.49,3.365,31.76,39.816,435800.0,58514200.0,55398100.0,53597200.0,4275500.0,4212900.0,4209600.0,448700.0,477900.0,500700.0
2024-06-03 14:44:00+00:00,3.491,3.365,31.62,39.995,435200.0,59632300.0,54979800.0,53630100.0,4262200.0,4229200.0,4190200.0,446000.0,476200.0,504000.0
2024-06-03 14:45:00+00:00,3.49,3.363,31.57,40.476,438000.0,58632000.0,55363000.0,53861500.0,4282200.0,4235700.0,4183800.0,445500.0,477600.0,499200.0
2024-06-03 14:46:00+00:00,3.492,3.363,31.51,40.764,434700.0,58241200.0,55153300.0,53400600.0,4265500.0,4229200.0,4187000.0,446000.0,476900.0,500700.0
2024-06-03 14:47:00+00:00,3.491,3.366,31.47,40.351,433000.0,58436000.0,55468400.0,54061400.0,4262200.0,4242300.0,4196700.0,446000.0,476600.0,502200.0
2024-06-03 14:49:00+00:00,3.492,3.367,31.45,40.867,434100.0,59108000.0,55014400.0,53400600.0,4239000.0,4225900.0,4180600.0,444300.0,473900.0,501100.0
2024-06-03 14:50:00+00:00,3.492,3.366,31.31,41.406,435800.0,58163700.0,54773000.0,53795100.0,4275500.0,4252200.0,4222600.0,449300.0,474600.0,503600.0
2024-06-03 14:51:00+00:00,3.49,3.365,31.11,41.947,433600.0,58908700.0,55258000.0,53433300.0,4232400.0,4212900.0,4177400.0,447500.0,478900.0,504400.0
2024-06-03 14:52:00+00:00,3.492,3.365,31.0,41.693,436300.0,58163700.0,54876200.0,53894700.0,4252200.0,4252200.0,4180600.0,448100.0,475200.0,502900.0
2024-06-03 14:54:00+00:00,3.491,3.365,31.0,41.459,437700.0,59754700.0,55292900.0,53729000.0,4292300.0,4245600.0,4209600.0,448400.0,478200.0,504000.0
2024-06-03 14:55:00+00:00,3.491,3.366,30.99,41.886,438300.0,59068000.0,55327900.0,54128400.0,4289000.0,4265500.0,4219400.0,450800.0,477900.0,504000.0
2024-06-03 14:56:00+00:00,3.493,3.366,30.93,42.463,436600.0,59108000.0,55433200.0,53466000.0,4248900.0,4212900.0,4161500.0,445700.0,477900.0,501800.0
2024-06-03 14:57:00+00:00,3.493,3.362,30.95,42.357,437200.0,57893900.0,54979800.0,53270400.0,4225900.0,4206400.0,4158300.0,443400.0,475600.0,499600.0
2024-06-03 14:59:00+00:00,3.491,3.365,30.95,42.54,433600.0,58632000.0,54910700.0,53400600.0,4222600.0,4212900.0,4180600.0,446000.0,474600.0,501800.0
2024-06-03 15:00:00+00:00,3.488,3.361,30.92,42.381,433600.0,58553400.0,54979800.0,53238000.0,4219400.0,4199900.0,4148800.0,446900.0,476600.0,501100.0
2024-06-03 15:01:00+00:00,3.49,3.36,30.95,42.61,436900.0,58047800.0,54773000.0,53762100.0,4248900.0,4252200.0,4196700.0,445700.0,477600.0,498500.0
2024-06-03 15:02:00+00:00,3.489,3.359,31.03,42.635,432500.0,58280100.0,54773000.0,53498700.0,4252200.0,4212900.0,4158300.0,444000.0,474600.0,500000.0
2024-06-03 15:04:00+00:00,3.489,3.358,31.16,41.899,432700.0,58396900.0,54807400.0,53531500.0,4229200.0,4152000.0,4145700.0,444300.0,474600.0,501100.0
2024-06-03 15:05:00+00:00,3.488,3.359,31.3,41.664,433600.0,59348800.0,54807400.0,53597200.0,4265500.0,4275500.0,4190200.0,447500.0,479200.0,502200.0
2024-06-03 15:06:00+00:00,3.488,3.36,31.47,41.139,436300.0,59673100.0,55574300.0,54161900.0,4265500.0,4219400.0,4199900.0,447500.0,474900.0,500700.0
2024-06-03 15:07:00+00:00,3.49,3.358,31.56,40.958,433800.0,58514200.0,55118500.0,53498700.0,4248900.0,4235700.0,4167800.0,445700.0,475200.0,500700.0
2024-06-03 15:09:00+00:00,3.488,3.358,31.51,40.794,437500.0,58869000.0,55083800.0,53729000.0,4255500.0,4206400.0,4158300.0,445700.0,474600.0,501400.0
2024-06-03 15:10:00+00:00,3.488,3.364,31.37,41.079,436600.0,59068000.0,55292900.0,54330300.0,4268800.0,4258900.0,4203100.0,448100.0,479900.0,503300.0
2024-06-03 15:11:00+00:00,3.487,3.361,31.35,41.061,438000.0,59673100.0,55503700.0,54094900.0,4289000.0,4235700.0,4229200.0,449300.0,480300.0,503600.0
2024-06-03 15:12:00+00:00,3.489,3.363,31.24,40.925,438000.0,59188000.0,55538900.0,53597200.0,4245600.0,4252200.0,4212900.0,448100.0,479200.0,505500.0
2024-06-03 15:14:00+00:00,3.489,3.365,31.24,40.582,442900.0,60457500.0,56435700.0,55049100.0,4360900.0,4292300.0,4248900.0,451900.0,482600.0,507000.0
2024-06-03 15:15:00+00:00,3.49,3.365,31.18,40.198,442000.0,60499400.0,56618500.0,55363000.0,4350500.0,4322900.0,4282200.0,456200.0,481900.0,510800.0
2024-06-03 15:19:00+00:00,3.491,3.368,31.02,38.705,456200.0,62579100.0,59836500.0,58553400.0,4568800.0,4519700.0,4467900.0,469700.0,501100.0,529400.0
2024-06-03 15:20:00+00:00,3.491,3.368,31.03,39.272,463300.0,64093800.0,60332300.0,58829400.0,4619100.0,4557400.0,4497300.0,471900.0,502500.0,527800.0
2024-06-03 15:21:00+00:00,3.492,3.367,31.09,39.714,458000.0,64000000.0,60124700.0,58750300.0,4591900.0,4557400.0,4515900.0,470600.0,502900.0,527000.0
2024-06-03 15:22:00+00:00,3.491,3.367,31.07,39.393,459900.0,63859600.0,60249100.0,58632000.0,4572700.0,4501000.0,4523400.0,471000.0,501400.0,527800.0
2024-06-03 15:24:00+00:00,3.492,3.365,31.12,39.77,457400.0,64282400.0,59918600.0,58475100.0,4565000.0,4527200.0,4497300.0,470600.0,502900.0,527400.0
2024-06-03 15:25:00+00:00,3.491,3.367,31.12,39.591,458900.0,63953100.0,60000900.0,58475100.0,4565000.0,4512200.0,4478900.0,472900.0,501400.0,526600.0
2024-06-03 15:26:00+00:00,3.493,3.367,31.18,39.769,457700.0,64188000.0,59795600.0,58396900.0,4553600.0,4530900.0,4467900.0,469700.0,500700.0,523700.0
2024-06-03 15:27:00+00:00,3.492,3.369,31.25,39.572,458600.0,64140900.0,59795600.0,58125000.0,4580300.0,4557400.0,4493600.0,470600.0,498900.0,523700.0
2024-06-03 15:29:00+00:00,3.492,3.368,31.25,39.618,460500.0,63719900.0,59632300.0,58319000.0,4576500.0,4538500.0,4460600.0,468100.0,500300.0,524100.0
2024-06-03 15:30:00+00:00,3.491,3.37,31.26,39.924,457400.0,62758900.0,60083400.0,58086400.0,4546000.0,4497300.0,4482600.0,465500.0,497800.0,520900.0
2024-06-03 15:31:00+00:00,3.491,3.368,31.16,40.498,455000.0,62804000.0,58750300.0,57249100.0,4538500.0,4478900.0,4413700.0,466500.0,497000.0,520100.0
2024-06-03 15:32:00+00:00,3.493,3.369,31.11,40.848,453800.0,62804000.0,58514200.0,57025000.0,4486300.0,4446100.0,4403100.0,462000.0,494500.0,516200.0
2024-06-03 15:34:00+00:00,3.492,3.371,30.99,40.597,450800.0,61651900.0,58592700.0,57286700.0,4482600.0,4449700.0,4410200.0,463600.0,493100.0,519400.0
2024-06-03 15:35:00+00:00,3.494,3.37,30.82,41.109,450800.0,63167200.0,58948500.0,57626700.0,4512200.0,4471600.0,4424500.0,465500.0,495200.0,523300.0
2024-06-03 15:36:00+00:00,3.492,3.368,30.7,41.384,451900.0,62623900.0,59028100.0,57779100.0,4493600.0,4464300.0,4406600.0,464900.0,493800.0,523300.0
2024-06-03 15:37:00+00:00,3.493,3.367,30.7,41.488,453400.0,62489600.0,59148000.0,58163700.0,4523400.0,4497300.0,4460600.0,468100.0,499200.0,524100.0
