_time,vcc,vpanel,tmp,hum,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9
2024-06-03 14:01:00+00:00,3.541,3.402,30.34,41.259,384300.0,63534600.0,61134300.0,60124700.0,4167800.0,4148800.0,4102100.0,387800.0,406900.0,421000.0
2024-06-03 14:02:00+00:00,3.539,3.402,30.41,40.616,383400.0,63167200.0,61651900.0,60457500.0,4167800.0,4139400.0,4089800.0,387500.0,405500.0,423600.0
2024-06-03 14:04:00+00:00,3.54,3.403,30.52,40.67,381700.0,63906300.0,61348900.0,60249100.0,4145700.0,4130000.0,4105200.0,385800.0,404500.0,417700.0
2024-06-03 14:05:00+00:00,3.54,3.403,30.57,40.311,381000.0,64140900.0,61177100.0,59836500.0,4177400.0,4155200.0,4089800.0,385300.0,404500.0,422600.0
2024-06-03 14:06:00+00:00,3.54,3.403,30.66,40.588,380000.0,63906300.0,60836300.0,59470000.0,4139400.0,4074600.0,4068500.0,384500.0,402600.0,419700.0
2024-06-03 14:07:00+00:00,3.539,3.374,30.68,40.359,379300.0,62623900.0,60794000.0,59188000.0,4111400.0,4114500.0,4065500.0,386200.0,401700.0,419500.0
2024-06-03 14:09:00+00:00,3.541,3.403,30.63,40.056,379800.0,63627100.0,60836300.0,59591700.0,4161500.0,4120700.0,4089800.0,387100.0,403600.0,421300.0
2024-06-03 14:10:00+00:00,3.54,3.402,30.7,39.973,381500.0,64140900.0,61177100.0,59877500.0,4152000.0,4111400.0,4105200.0,385800.0,405500.0,420200.0
2024-06-03 14:11:00+00:00,3.539,3.404,30.75,40.473,378900.0,63396300.0,60878700.0,59591700.0,4155200.0,4086800.0,4059400.0,383200.0,404300.0,420700.0
2024-06-03 14:12:00+00:00,3.54,3.401,30.69,40.484,377700.0,63534600.0,60583300.0,59510500.0,4152000.0,4065500.0,4032400.0,385300.0,405300.0,417400.0
2024-06-03 14:14:00+00:00,3.541,3.404,30.61,40.424,378300.0,62804000.0,60374000.0,58671400.0,4108300.0,4077600.0,4029500.0,383600.0,401900.0,417100.0
2024-06-03 14:15:00+00:00,3.542,3.405,30.61,40.511,378300.0,63906300.0,60249100.0,58908700.0,4089800.0,4083700.0,4047400.0,384500.0,402400.0,416900.0
2024-06-03 14:16:00+00:00,3.54,3.406,30.55,40.571,377900.0,63580800.0,60625300.0,59308500.0,4126900.0,4096000.0,4068500.0,384900.0,401700.0,416600.0
2024-06-03 14:17:00+00:00,3.541,3.406,30.48,40.804,378300.0,62939700.0,60374000.0,59308500.0,4123800.0,4074600.0,4041400.0,381300.0,404100.0,419500.0
2024-06-03 14:19:00+00:00,3.544,3.408,30.41,40.761,380200.0,62939700.0,60541300.0,59795600.0,4130000.0,4071500.0,4047400.0,383400.0,405500.0,420500.0
2024-06-03 14:20:00+00:00,3.542,3.405,30.4,40.868,380400.0,63580800.0,61177100.0,59551100.0,4133100.0,4080600.0,4065500.0,383600.0,403800.0,418900.0
2024-06-03 14:21:00+00:00,3.541,3.403,30.42,40.854,381300.0,63076000.0,60963700.0,59959700.0,4164700.0,4108300.0,4074600.0,384500.0,400700.0,421500.0
2024-06-03 14:23:00+00:00,3.542,3.401,30.39,40.988,380200.0,63719900.0,60583300.0,59795600.0,4155200.0,4083700.0,4077600.0,383600.0,403100.0,418400.0
2024-06-03 14:24:00+00:00,3.541,3.404,30.36,41.618,381000.0,63396300.0,60794000.0,59470000.0,4139400.0,4102100.0,4050400.0,383200.0,405000.0,420200.0
2024-06-03 14:25:00+00:00,3.539,3.404,30.28,41.853,379300.0,62713800.0,61006200.0,59389200.0,4102100.0,4074600.0,4035400.0,381000.0,401400.0,417900.0
2024-06-03 14:26:00+00:00,3.543,3.406,30.25,42.32,378900.0,62849100.0,60457500.0,58829400.0,4083700.0,4047400.0,4047400.0,381900.0,403800.0,417400.0
2024-06-03 14:28:00+00:00,3.542,3.402,30.26,42.259,378900.0,61782700.0,60000900.0,58948500.0,4077600.0,4062400.0,4005800.0,380000.0,400300.0,416900.0
2024-06-03 14:29:00+00:00,3.541,3.405,30.32,42.293,378100.0,62001800.0,59551100.0,58592700.0,4065500.0,4035400.0,4011700.0,378900.0,400300.0,413600.0
2024-06-03 14:30:00+00:00,3.543,3.405,30.38,42.156,376600.0,62311300.0,59754700.0,58319000.0,4071500.0,4047400.0,3982400.0,382300.0,399800.0,417400.0
2024-06-03 14:31:00+00:00,3.54,3.404,30.44,42.144,376000.0,62489600.0,59470000.0,58592700.0,4044400.0,4038400.0,3965100.0,377700.0,399600.0,412900.0
2024-06-03 14:33:00+00:00,3.541,3.406,30.48,42.024,366400.0,61565000.0,58789800.0,57893900.0,4035400.0,4000000.0,3968000.0,367600.0,397500.0,413100.0
2024-06-03 14:34:00+00:00,3.543,3.407,30.47,41.841,375200.0,61782700.0,59148000.0,58357900.0,4035400.0,4017600.0,3997000.0,379300.0,396800.0,414600.0
2024-06-03 14:35:00+00:00,3.54,3.405,30.42,41.521,377000.0,62623900.0,59795600.0,58514200.0,4099000.0,4002900.0,3982400.0,379600.0,398400.0,413900.0
2024-06-03 14:36:00+00:00,3.542,3.406,30.38,42.156,375400.0,61695400.0,59632300.0,58280100.0,4047400.0,4020600.0,4011700.0,378100.0,394700.0,414600.0
2024-06-03 14:38:00+00:00,3.542,3.407,30.39,41.982,375600.0,61219900.0,59632300.0,57970800.0,4026500.0,4014700.0,3991200.0,378500.0,398600.0,412900.0
2024-06-03 14:39:00+00:00,3.542,3.403,30.39,42.22,375200.0,61392000.0,59591700.0,58202400.0,4053400.0,4011700.0,3962200.0,380000.0,397500.0,412400.0
2024-06-03 14:40:00+00:00,3.541,3.409,30.39,41.685,367200.0,62045900.0,59068000.0,58125000.0,4053400.0,4023500.0,3979500.0,378700.0,399100.0,417100.0
2024-06-03 14:41:00+00:00,3.543,3.409,30.36,40.77,378100.0,62001800.0,60166100.0,59068000.0,4089800.0,4065500.0,4026500.0,381000.0,400300.0,417700.0
2024-06-03 14:43:00+00:00,3.544,3.407,30.29,41.938,378900.0,62579100.0,60457500.0,58908700.0,4123800.0,4059400.0,4020600.0,379100.0,398900.0,414600.0
2024-06-03 14:44:00+00:00,3.542,3.409,30.21,41.904,379100.0,62355800.0,60374000.0,59028100.0,4083700.0,4053400.0,4044400.0,378900.0,399600.0,414100.0
2024-06-03 14:45:00+00:00,3.543,3.409,30.16,42.479,378100.0,61957900.0,60166100.0,59068000.0,4083700.0,4080600.0,4017600.0,379100.0,401700.0,416100.0
2024-06-03 14:46:00+00:00,3.545,3.41,30.12,42.307,378500.0,62444900.0,60541300.0,59228100.0,4096000.0,4071500.0,4026500.0,379600.0,402400.0,416900.0
2024-06-03 14:48:00+00:00,3.544,3.41,30.08,42.377,380000.0,62444900.0,60709500.0,58948500.0,4092900.0,4053400.0,4008800.0,383200.0,398600.0,417100.0
2024-06-03 14:49:00+00:00,3.544,3.407,30.06,42.989,378300.0,61914000.0,59348800.0,58475100.0,4080600.0,4038400.0,4002900.0,380200.0,397700.0,415900.0
2024-06-03 14:50:00+00:00,3.544,3.409,29.97,43.423,378700.0,61914000.0,59510500.0,58475100.0,4089800.0,4032400.0,4005800.0,379300.0,397200.0,413600.0
2024-06-03 14:51:00+00:00,3.545,3.412,29.84,43.568,377700.0,61914000.0,59068000.0,58241200.0,4074600.0,4023500.0,3994100.0,378100.0,396500.0,412600.0
2024-06-03 14:53:00+00:00,3.546,3.412,29.78,43.595,376000.0,62134100.0,59959700.0,58671400.0,4086800.0,4047400.0,4011700.0,379100.0,397900.0,413400.0
2024-06-03 14:54:00+00:00,3.545,3.411,29.77,43.034,379300.0,62311300.0,60541300.0,58988200.0,4139400.0,4089800.0,4038400.0,380200.0,400700.0,415600.0
2024-06-03 14:55:00+00:00,3.546,3.412,29.74,43.787,380000.0,62311300.0,60667400.0,59108000.0,4136300.0,4083700.0,4044400.0,380800.0,398900.0,416400.0
2024-06-03 14:56:00+00:00,3.544,3.409,29.68,44.182,378900.0,62134100.0,59673100.0,58908700.0,4108300.0,4092900.0,4047400.0,381500.0,399600.0,415900.0
2024-06-03 14:58:00+00:00,3.544,3.408,29.69,44.007,378500.0,62178300.0,59591700.0,58908700.0,4126900.0,4083700.0,4047400.0,380400.0,399300.0,414900.0
2024-06-03 14:59:00+00:00,3.544,3.407,29.66,44.235,380200.0,61957900.0,59632300.0,58710800.0,4126900.0,4068500.0,4041400.0,381700.0,399300.0,414600.0
2024-06-03 15:00:00+00:00,3.542,3.406,29.63,44.32,377900.0,62001800.0,59510500.0,58592700.0,4117600.0,4059400.0,4029500.0,380400.0,399300.0,415400.0
2024-06-03 15:01:00+00:00,3.541,3.403,29.64,44.698,376400.0,61305800.0,58710800.0,58632000.0,4102100.0,4047400.0,4008800.0,378900.0,397500.0,414100.0
2024-06-03 15:03:00+00:00,3.544,3.405,29.71,44.829,376000.0,60751700.0,58280100.0,58009200.0,4065500.0,4032400.0,3997000.0,378500.0,395900.0,412100.0
2024-06-03 15:04:00+00:00,3.544,3.405,29.78,43.677,376400.0,61651900.0,59632300.0,58047800.0,4092900.0,4044400.0,4008800.0,378700.0,398600.0,414900.0
2024-06-03 15:05:00+00:00,3.541,3.403,29.9,42.961,379300.0,62001800.0,60332300.0,59068000.0,4111400.0,4065500.0,4017600.0,381000.0,398900.0,415600.0
2024-06-03 15:07:00+00:00,3.541,3.401,30.03,43.724,378300.0,62222600.0,59918600.0,58710800.0,4077600.0,4035400.0,4014700.0,381900.0,397200.0,414900.0
2024-06-03 15:08:00+00:00,3.542,3.402,30.09,43.08,377700.0,61782700.0,59470000.0,58829400.0,4065500.0,4041400.0,4020600.0,381000.0,399800.0,416600.0
2024-06-03 15:09:00+00:00,3.539,3.403,30.05,42.515,377900.0,61914000.0,59836500.0,59228100.0,4089800.0,4050400.0,4044400.0,380600.0,399800.0,415600.0
2024-06-03 15:10:00+00:00,3.541,3.405,29.98,42.951,380400.0,62090000.0,60499400.0,59308500.0,4126900.0,4083700.0,4053400.0,380800.0,400300.0,417100.0
2024-06-03 15:12:00+00:00,3.543,3.407,29.91,43.595,381000.0,62355800.0,60290700.0,59108000.0,4117600.0,4071500.0,4029500.0,381300.0,400300.0,417100.0
2024-06-03 15:13:00+00:00,3.543,3.409,29.84,42.426,381500.0,63258600.0,60124700.0,59348800.0,4145700.0,4114500.0,4074600.0,383600.0,402100.0,421500.0
2024-06-03 15:14:00+00:00,3.542,3.411,29.85,42.567,383200.0,63719900.0,61478400.0,60415700.0,4177400.0,4139400.0,4102100.0,385800.0,406000.0,421300.0
2024-06-03 15:15:00+00:00,3.543,3.412,29.78,42.072,384700.0,63813000.0,61006200.0,60751700.0,4193400.0,4161500.0,4136300.0,387500.0,406200.0,422800.0
2024-06-03 15:19:00+00:00,3.547,3.413,29.7,40.086,396500.0,67562800.0,64758800.0,63350400.0,4371300.0,4329800.0,4299100.0,398900.0,416600.0,432500.0
2024-06-03 15:20:00+00:00,3.544,3.41,29.71,41.26,398400.0,67250800.0,64903100.0,63627100.0,4392400.0,4343500.0,4309300.0,397700.0,415900.0,431700.0
2024-06-03 15:24:00+00:00,3.545,3.411,29.75,41.477,394000.0,67354500.0,63953100.0,63121500.0,4367900.0,4316100.0,4282200.0,397700.0,416100.0,432200.0
2024-06-03 15:25:00+00:00,3.546,3.416,29.77,41.384,394500.0,66788200.0,64282400.0,63212900.0,4371300.0,4312700.0,4272200.0,395600.0,415900.0,430600.0
2024-06-03 15:27:00+00:00,3.552,3.932,29.81,41.591,395200.0,66281600.0,63627100.0,62849100.0,4333200.0,4305900.0,4262200.0,395600.0,414600.0,430800.0
2024-06-03 15:28:00+00:00,3.545,3.412,29.84,41.442,394900.0,66788200.0,64806900.0,63350400.0,4343500.0,4289000.0,4248900.0,395900.0,413600.0,430800.0
2024-06-03 15:29:00+00:00,3.546,3.415,29.87,41.491,394300.0,66737200.0,64093800.0,62849100.0,4336600.0,4282200.0,4248900.0,394700.0,413900.0,429500.0
2024-06-03 15:30:00+00:00,3.545,3.414,29.87,42.038,392000.0,66686300.0,64188000.0,62713800.0,4316100.0,4255500.0,4229200.0,393100.0,411100.0,426800.0
2024-06-03 15:33:00+00:00,3.546,3.414,29.78,42.546,389300.0,65733100.0,63030500.0,62178300.0,4282200.0,4242300.0,4193400.0,391100.0,409900.0,427300.0
2024-06-03 15:34:00+00:00,3.545,3.413,29.65,42.521,389700.0,65733100.0,62894400.0,62178300.0,4282200.0,4262200.0,4222600.0,392900.0,411100.0,427100.0
