_time,vcc,vpanel,tmp,hum,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9
2024-06-03 14:01:00+00:00,3.522,3.4,29.51,42.449,337500.0,78205200.0,74983900.0,72017500.0,3839700.0,3773300.0,3709300.0,337100.0,357200.0,381000.0
2024-06-03 14:02:00+00:00,3.522,3.397,29.64,41.999,334200.0,77649200.0,75242200.0,71604400.0,3802200.0,3750000.0,3676800.0,334800.0,355800.0,380400.0
2024-06-03 14:03:00+00:00,3.523,3.403,29.77,41.72,336100.0,78205200.0,74472700.0,71663200.0,3799600.0,3721900.0,3681700.0,335800.0,354300.0,379300.0
2024-06-03 14:05:00+00:00,3.521,3.398,29.87,41.396,336100.0,77649200.0,74727400.0,71080200.0,3778500.0,3706700.0,3662000.0,335100.0,353500.0,377700.0
2024-06-03 14:06:00+00:00,3.522,3.402,29.95,41.297,332800.0,77787500.0,74855500.0,70563600.0,3742300.0,3681700.0,3627900.0,332500.0,352400.0,377700.0
2024-06-03 14:07:00+00:00,3.52,3.401,30.0,41.36,332200.0,76762500.0,73781000.0,70964800.0,3747400.0,3686700.0,3630400.0,332200.0,351400.0,376400.0
2024-06-03 14:08:00+00:00,3.525,3.401,29.84,41.033,334200.0,77237400.0,73968300.0,71080200.0,3770700.0,3711800.0,3657100.0,334200.0,352800.0,378300.0
2024-06-03 14:10:00+00:00,3.521,3.401,29.87,40.503,335100.0,78065500.0,74663600.0,71545800.0,3796900.0,3727000.0,3684200.0,334200.0,354600.0,378900.0
2024-06-03 14:11:00+00:00,3.523,3.401,29.92,41.662,334500.0,77926200.0,73656600.0,71487300.0,3757700.0,3701700.0,3666900.0,334800.0,352800.0,377300.0
2024-06-03 14:12:00+00:00,3.521,3.4,29.92,41.673,332200.0,77511500.0,73594600.0,71080200.0,3757700.0,3689200.0,3642500.0,332500.0,351700.0,376400.0
2024-06-03 14:13:00+00:00,3.523,3.402,29.83,41.674,331200.0,77033200.0,73656600.0,70849700.0,3760300.0,3696700.0,3642500.0,333200.0,352800.0,376400.0
2024-06-03 14:15:00+00:00,3.522,3.402,29.79,41.589,332800.0,77169200.0,73905800.0,70677800.0,3757700.0,3701700.0,3630400.0,333500.0,352400.0,376400.0
2024-06-03 14:16:00+00:00,3.524,3.403,29.79,41.625,334200.0,76965300.0,74727400.0,70964800.0,3757700.0,3689200.0,3635200.0,333800.0,352800.0,377300.0
2024-06-03 14:17:00+00:00,3.526,3.413,29.69,41.806,333200.0,77305800.0,74031000.0,71196000.0,3783800.0,3701700.0,3654600.0,334800.0,352800.0,377700.0
2024-06-03 14:18:00+00:00,3.524,3.405,29.58,41.956,331900.0,77374200.0,74093800.0,70735000.0,3783800.0,3721900.0,3657100.0,332800.0,355000.0,378900.0
2024-06-03 14:20:00+00:00,3.523,3.402,29.55,42.367,333200.0,77237400.0,74472700.0,71604400.0,3789000.0,3734600.0,3671800.0,333500.0,355000.0,378500.0
2024-06-03 14:21:00+00:00,3.524,3.404,29.57,42.086,334800.0,77237400.0,74727400.0,71196000.0,3796900.0,3734600.0,3662000.0,334200.0,354600.0,378300.0
2024-06-03 14:22:00+00:00,3.524,3.402,29.59,42.113,333500.0,78205200.0,74472700.0,71312200.0,3812800.0,3739700.0,3691700.0,334800.0,355000.0,378700.0
2024-06-03 14:23:00+00:00,3.523,3.405,29.5,42.417,334500.0,76965300.0,75307000.0,71370500.0,3796900.0,3752600.0,3686700.0,336800.0,354600.0,378900.0
2024-06-03 14:25:00+00:00,3.524,3.403,29.41,43.239,333800.0,76965300.0,74282700.0,70677800.0,3789000.0,3719400.0,3666900.0,334200.0,353900.0,378100.0
2024-06-03 14:26:00+00:00,3.524,3.404,29.33,43.422,332800.0,76695100.0,73905800.0,71138100.0,3783800.0,3716800.0,3666900.0,334200.0,352800.0,378500.0
2024-06-03 14:27:00+00:00,3.525,3.402,29.32,43.869,332200.0,76493700.0,73594600.0,70449800.0,3757700.0,3696700.0,3644900.0,333200.0,355000.0,377700.0
2024-06-03 14:28:00+00:00,3.523,3.402,29.39,43.422,331900.0,76293300.0,73718700.0,70506700.0,3757700.0,3711800.0,3662000.0,332200.0,352400.0,377300.0
2024-06-03 14:29:00+00:00,3.523,3.404,29.49,43.238,332200.0,75961700.0,73470800.0,69886400.0,3739700.0,3699200.0,3627900.0,331900.0,352400.0,375600.0
2024-06-03 14:31:00+00:00,3.523,3.402,29.56,43.509,331600.0,75895700.0,73224500.0,69998300.0,3729500.0,3664500.0,3604000.0,331900.0,350600.0,364900.0
2024-06-03 14:32:00+00:00,3.523,3.403,29.64,43.434,328400.0,75698500.0,72616000.0,69719100.0,3716800.0,3647300.0,3599200.0,330000.0,348800.0,366400.0
2024-06-03 14:33:00+00:00,3.523,3.403,29.62,42.539,330600.0,75895700.0,73285900.0,70336400.0,3724400.0,3657100.0,3623100.0,331600.0,350600.0,376000.0
2024-06-03 14:34:00+00:00,3.525,3.404,29.57,42.819,330600.0,76226800.0,73532600.0,69942300.0,3744900.0,3676800.0,3620700.0,331600.0,350600.0,376200.0
2024-06-03 14:36:00+00:00,3.525,3.405,29.49,43.356,333500.0,76293300.0,73470800.0,69830500.0,3721900.0,3666900.0,3623100.0,333800.0,351400.0,366400.0
2024-06-03 14:37:00+00:00,3.526,3.406,29.52,43.291,330900.0,75372000.0,72375400.0,69608000.0,3709300.0,3662000.0,3604000.0,330600.0,351400.0,375600.0
2024-06-03 14:38:00+00:00,3.527,3.403,29.55,43.27,330300.0,76027800.0,73163200.0,70054500.0,3727000.0,3666900.0,3601600.0,330600.0,348500.0,365300.0
2024-06-03 14:39:00+00:00,3.526,3.405,29.58,43.262,329600.0,74983900.0,73040900.0,69942300.0,3721900.0,3676800.0,3618300.0,330300.0,350600.0,366800.0
2024-06-03 14:41:00+00:00,3.526,3.407,29.56,42.149,332800.0,76160300.0,73656600.0,71080200.0,3773300.0,3701700.0,3657100.0,332200.0,351700.0,377300.0
2024-06-03 14:42:00+00:00,3.525,3.405,29.49,42.932,333500.0,76762500.0,73718700.0,70907200.0,3786400.0,3724400.0,3669400.0,333500.0,352800.0,379100.0
2024-06-03 14:43:00+00:00,3.526,3.404,29.4,43.128,332200.0,77101100.0,73347500.0,71196000.0,3765500.0,3714300.0,3657100.0,334800.0,352800.0,378300.0
2024-06-03 14:44:00+00:00,3.526,3.408,29.34,43.536,330300.0,76897600.0,74093800.0,70792300.0,3755200.0,3706700.0,3635200.0,332800.0,353500.0,379300.0
2024-06-03 14:46:00+00:00,3.526,3.406,29.32,43.781,332800.0,76293300.0,73470800.0,70506700.0,3770700.0,3679300.0,3662000.0,331900.0,352100.0,377000.0
2024-06-03 14:47:00+00:00,3.529,3.408,29.26,43.102,334800.0,76965300.0,74093800.0,71545800.0,3778500.0,3729500.0,3666900.0,333800.0,353900.0,378500.0
2024-06-03 14:48:00+00:00,3.528,3.406,29.25,44.08,334500.0,76830000.0,73656600.0,70393100.0,3762900.0,3709300.0,3662000.0,334200.0,352800.0,377500.0
2024-06-03 14:49:00+00:00,3.528,3.409,29.19,44.225,333200.0,76560700.0,73718700.0,70449800.0,3760300.0,3686700.0,3647300.0,332800.0,349900.0,375600.0
2024-06-03 14:51:00+00:00,3.528,3.414,29.04,44.862,333500.0,75764100.0,73718700.0,69719100.0,3737200.0,3681700.0,3642500.0,333200.0,350600.0,376800.0
2024-06-03 14:52:00+00:00,3.528,3.409,28.96,44.548,330900.0,76560700.0,73347500.0,69830500.0,3783800.0,3701700.0,3649800.0,332800.0,353200.0,378100.0
