_time,vcc,vpanel,tmp,hum,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9
2024-06-03 14:02:00+00:00,3.508,3.365,30.54,40.789,463000.0,88056400.0,84074400.0,80141800.0,4883400.0,4818800.0,4772500.0,481900.0,516600.0,544200.0
2024-06-03 14:03:00+00:00,3.51,3.364,30.61,40.514,462700.0,88234200.0,84236500.0,80734200.0,4823000.0,4823000.0,4764100.0,481300.0,515000.0,542500.0
2024-06-03 14:05:00+00:00,3.509,3.365,30.68,40.294,461100.0,87614900.0,83832400.0,80068400.0,4814500.0,4780800.0,4751700.0,477200.0,513900.0,539900.0
2024-06-03 14:07:00+00:00,3.508,3.364,30.76,40.37,458300.0,87527200.0,83671800.0,79413500.0,4810300.0,4789200.0,4727000.0,477600.0,510800.0,536500.0
2024-06-03 14:08:00+00:00,3.51,3.366,30.74,40.052,458900.0,87177900.0,83511900.0,80659600.0,4835800.0,4827300.0,4760000.0,477200.0,510800.0,539900.0
2024-06-03 14:09:00+00:00,3.508,3.362,30.74,38.951,462400.0,88323400.0,84808700.0,80585300.0,4883400.0,4848700.0,4785000.0,483000.0,514700.0,543300.0
2024-06-03 14:10:00+00:00,3.509,3.365,30.84,40.057,461100.0,88056400.0,84155300.0,81639300.0,4818800.0,4797600.0,4747600.0,477200.0,513100.0,539000.0
2024-06-03 14:12:00+00:00,3.51,3.72,30.86,40.299,458600.0,87177900.0,82956900.0,80659600.0,4827300.0,4768300.0,4690500.0,477200.0,509300.0,536100.0
2024-06-03 14:13:00+00:00,3.509,3.365,30.76,40.492,452800.0,86316700.0,82878200.0,79125800.0,4801800.0,4735200.0,4678400.0,478200.0,508900.0,536900.0
2024-06-03 14:14:00+00:00,3.511,3.372,30.69,40.11,458000.0,86745200.0,83352600.0,79197500.0,4785000.0,4747600.0,4706600.0,475900.0,510400.0,536100.0
2024-06-03 14:15:00+00:00,3.509,3.366,30.68,40.457,458000.0,87091000.0,83671800.0,79485700.0,4810300.0,4772500.0,4714800.0,479200.0,509300.0,535700.0
2024-06-03 14:17:00+00:00,3.512,3.367,30.63,40.383,456500.0,87352200.0,83752000.0,79485700.0,4853000.0,4751700.0,4764100.0,475200.0,511200.0,539900.0
2024-06-03 14:18:00+00:00,3.511,3.367,30.56,40.478,459200.0,87614900.0,83671800.0,79776000.0,4835800.0,4827300.0,4764100.0,479200.0,513900.0,539900.0
2024-06-03 14:19:00+00:00,3.511,3.368,30.53,40.684,458900.0,87791000.0,84155300.0,79558100.0,4840100.0,4772500.0,4722900.0,478900.0,511600.0,536500.0
2024-06-03 14:22:00+00:00,3.51,3.367,30.56,40.623,459200.0,88056400.0,84074400.0,79776000.0,4896500.0,4789200.0,4772500.0,479200.0,513100.0,539000.0
2024-06-03 14:23:00+00:00,3.511,3.371,30.55,40.654,461100.0,88145200.0,84317700.0,80215400.0,4840100.0,4814500.0,4743400.0,478600.0,513100.0,542900.0
2024-06-03 14:24:00+00:00,3.511,3.367,30.49,41.555,455900.0,87439600.0,83114700.0,79485700.0,4823000.0,4772500.0,4735200.0,476200.0,508900.0,535700.0
2024-06-03 14:25:00+00:00,3.512,3.367,30.43,41.695,456200.0,87091000.0,82878200.0,78769200.0,4785000.0,4710700.0,4706600.0,474200.0,509700.0,539900.0
2024-06-03 14:27:00+00:00,3.512,3.365,30.45,42.084,455600.0,85892500.0,82022500.0,78698200.0,4760000.0,4722900.0,4654500.0,471900.0,504800.0,534400.0
2024-06-03 14:28:00+00:00,3.511,3.366,30.49,41.527,456200.0,85808100.0,82643100.0,78556700.0,4747600.0,4714800.0,4658500.0,472600.0,506600.0,533100.0
2024-06-03 14:29:00+00:00,3.511,3.368,30.57,41.634,453800.0,86061700.0,82254100.0,78840300.0,4722900.0,4690500.0,4662400.0,473300.0,504400.0,535200.0
2024-06-03 14:30:00+00:00,3.509,3.366,30.6,41.767,452200.0,85556100.0,81945600.0,78205200.0,4772500.0,4698500.0,4658500.0,471300.0,504800.0,530200.0
2024-06-03 14:32:00+00:00,3.511,3.367,30.69,41.864,451100.0,85139300.0,81563100.0,77580300.0,4658500.0,4678400.0,4634700.0,470000.0,504000.0,531500.0
2024-06-03 14:33:00+00:00,3.51,3.367,30.69,41.18,453100.0,85222300.0,81411100.0,77926200.0,4706600.0,4694500.0,4607400.0,469000.0,507400.0,533100.0
2024-06-03 14:34:00+00:00,3.511,3.368,30.68,41.317,450800.0,85977000.0,82254100.0,78627400.0,4727000.0,4694500.0,4658500.0,472900.0,507000.0,534000.0
2024-06-03 14:36:00+00:00,3.51,3.368,30.62,41.51,453400.0,85892500.0,81868800.0,77995800.0,4735200.0,4710700.0,4682400.0,471300.0,503300.0,531500.0
2024-06-03 14:37:00+00:00,3.509,3.368,30.63,41.717,450800.0,85724000.0,81563100.0,77995800.0,4722900.0,4694500.0,4650500.0,472600.0,507400.0,529000.0
2024-06-03 14:38:00+00:00,3.51,3.369,30.6,41.633,451900.0,85388900.0,81639300.0,77926200.0,4735200.0,4674400.0,4646600.0,470000.0,504000.0,531900.0
2024-06-03 14:39:00+00:00,3.512,3.367,30.6,41.826,450800.0,85222300.0,81639300.0,77856800.0,4706600.0,4654500.0,4654500.0,470600.0,503300.0,530200.0
2024-06-03 14:41:00+00:00,3.512,3.37,30.56,40.878,453800.0,86146500.0,82956900.0,79197500.0,4755800.0,4731100.0,4718800.0,474600.0,508500.0,536900.0
2024-06-03 14:42:00+00:00,3.51,3.369,30.5,41.298,459900.0,87177900.0,83752000.0,79921900.0,4801800.0,4780800.0,4682400.0,474900.0,509300.0,536900.0
2024-06-03 14:43:00+00:00,3.511,3.369,30.41,41.655,455300.0,86573300.0,83193900.0,79413500.0,4801800.0,4735200.0,4710700.0,473900.0,511600.0,536500.0
2024-06-03 14:44:00+00:00,3.513,3.369,30.33,42.077,454700.0,87004300.0,83273100.0,79558100.0,4760000.0,4714800.0,4710700.0,476900.0,509700.0,533600.0
2024-06-03 14:46:00+00:00,3.51,3.369,30.27,42.445,454400.0,86831400.0,82721300.0,78982800.0,4764100.0,4706600.0,4658500.0,474200.0,506600.0,534400.0
2024-06-03 14:47:00+00:00,3.513,3.369,30.22,41.64,456500.0,87004300.0,83352600.0,79995100.0,4801800.0,4760000.0,4706600.0,477200.0,510800.0,536900.0
2024-06-03 14:48:00+00:00,3.513,3.369,30.2,42.725,455600.0,86659100.0,83035700.0,79703200.0,4747600.0,4722900.0,4666400.0,476600.0,507000.0,536500.0
2024-06-03 14:49:00+00:00,3.514,3.37,30.07,42.998,455300.0,86745200.0,82565000.0,79197500.0,4739300.0,4714800.0,4674400.0,474600.0,510000.0,534000.0
2024-06-03 14:51:00+00:00,3.514,3.37,29.9,43.802,453800.0,85724000.0,81945600.0,78698200.0,4710700.0,4607400.0,4615200.0,472600.0,505500.0,533600.0
2024-06-03 14:52:00+00:00,3.514,3.373,29.78,43.661,455000.0,86316700.0,82487000.0,79558100.0,4678400.0,4666400.0,4682400.0,476600.0,511200.0,536500.0
2024-06-03 14:53:00+00:00,3.514,3.371,29.74,43.729,457700.0,87004300.0,82878200.0,78982800.0,4718800.0,4743400.0,4706600.0,477600.0,512000.0,540300.0
2024-06-03 14:54:00+00:00,3.512,3.37,29.76,43.933,458300.0,88056400.0,83752000.0,79558100.0,4735200.0,4698500.0,4731100.0,479900.0,513900.0,540700.0
2024-06-03 14:56:00+00:00,3.513,3.369,29.74,43.9,458300.0,87352200.0,83752000.0,79558100.0,4722900.0,4678400.0,4714800.0,476600.0,512700.0,538200.0
2024-06-03 14:57:00+00:00,3.512,3.367,29.71,44.549,455600.0,87091000.0,83432200.0,79125800.0,4702600.0,4654500.0,4615200.0,476200.0,508500.0,536900.0
2024-06-03 14:58:00+00:00,3.511,3.367,29.74,44.392,456200.0,86146500.0,83193900.0,78556700.0,4760000.0,4686400.0,4714800.0,474900.0,508900.0,537300.0
