_time,vcc,vpanel,tmp,hum,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9
2024-06-03 14:02:00+00:00,3.473,3.388,29.92,45.329,283600.0,47941400.0,45026400.0,42904000.0,2597300.0,2546400.0,2515900.0,282000.0,306000.0,326800.0
2024-06-03 14:03:00+00:00,3.476,3.371,30.03,45.008,282900.0,47888900.0,45259600.0,42694400.0,2589900.0,2548800.0,2509000.0,281500.0,304600.0,325200.0
2024-06-03 14:04:00+00:00,3.476,3.373,30.15,44.873,280300.0,47679800.0,45166000.0,42611100.0,2619700.0,2541700.0,2499800.0,280100.0,304100.0,324000.0
2024-06-03 14:05:00+00:00,3.476,3.389,30.24,44.614,280800.0,47836400.0,44521700.0,42486800.0,2599800.0,2513600.0,2493000.0,279200.0,302700.0,323100.0
2024-06-03 14:07:00+00:00,3.474,3.387,30.36,44.536,280300.0,47472600.0,44795600.0,42158800.0,2587400.0,2509000.0,2477100.0,277600.0,302700.0,324300.0
2024-06-03 14:08:00+00:00,3.475,3.387,30.27,44.4,280100.0,47063500.0,44612600.0,42240400.0,2594800.0,2546400.0,2488400.0,279200.0,303500.0,324900.0
2024-06-03 14:09:00+00:00,3.473,3.387,30.19,43.67,281500.0,48916500.0,45212800.0,42569600.0,2602200.0,2546400.0,2495200.0,280600.0,304600.0,325900.0
2024-06-03 14:10:00+00:00,3.476,3.385,30.24,44.538,281300.0,48889200.0,45026400.0,42778000.0,2607200.0,2556000.0,2513600.0,279200.0,303300.0,326200.0
2024-06-03 14:12:00+00:00,3.475,3.388,30.28,44.791,279400.0,48617200.0,44658200.0,42281200.0,2572800.0,2502100.0,2474900.0,277600.0,301900.0,322500.0
2024-06-03 14:13:00+00:00,3.474,3.388,30.22,44.848,278500.0,47216100.0,44521700.0,42118200.0,2558400.0,2504400.0,2481600.0,277600.0,301900.0,322500.0
2024-06-03 14:14:00+00:00,3.475,3.389,30.15,44.569,278300.0,47472600.0,44567100.0,42077600.0,2570400.0,2515900.0,2463700.0,278500.0,301900.0,324300.0
2024-06-03 14:15:00+00:00,3.476,3.378,30.15,44.79,278700.0,47576000.0,44658200.0,42158800.0,2575200.0,2520600.0,2472600.0,278300.0,302700.0,322800.0
2024-06-03 14:17:00+00:00,3.474,3.389,30.05,44.883,280300.0,47679800.0,44567100.0,42486800.0,2565600.0,2534600.0,2486100.0,279000.0,303000.0,323700.0
2024-06-03 14:18:00+00:00,3.476,3.388,29.97,44.99,279400.0,47627900.0,44749700.0,42569600.0,2560800.0,2532300.0,2493000.0,280300.0,304100.0,324300.0
2024-06-03 14:19:00+00:00,3.476,3.391,29.88,45.309,280600.0,47421100.0,45026400.0,42778000.0,2580100.0,2527600.0,2490700.0,280600.0,304300.0,324900.0
2024-06-03 14:20:00+00:00,3.477,3.39,29.88,45.171,279700.0,47941400.0,44703900.0,42611100.0,2587400.0,2537000.0,2470400.0,281300.0,304300.0,325500.0
