_time,vcc,vpanel,tmp,hum,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9
2024-06-03 14:01:00+00:00,3.498,3.398,30.99,43.642,271200.0,44980000.0,41835900.0,39742800.0,2529900.0,2470400.0,2437300.0,275400.0,303500.0,325500.0
2024-06-03 14:02:00+00:00,3.497,3.397,31.12,42.497,270300.0,44703900.0,41876000.0,39313700.0,2509000.0,2477100.0,2428600.0,274300.0,302200.0,325200.0
2024-06-03 14:04:00+00:00,3.496,3.395,31.31,42.379,269300.0,44933800.0,41478400.0,39032700.0,2511300.0,2461500.0,2409400.0,272300.0,300300.0,323700.0
2024-06-03 14:05:00+00:00,3.495,3.399,31.37,42.084,268200.0,44841600.0,41676300.0,39313700.0,2513600.0,2477100.0,2424300.0,272700.0,301100.0,324900.0
2024-06-03 14:06:00+00:00,3.5,3.399,31.43,42.213,268400.0,44658200.0,41596900.0,39172700.0,2488400.0,2443900.0,2415800.0,271200.0,302700.0,325200.0
2024-06-03 14:07:00+00:00,3.497,3.398,31.4,42.269,269100.0,44117100.0,41127000.0,38824600.0,2502100.0,2461500.0,2417900.0,273600.0,299500.0,322800.0
2024-06-03 14:10:00+00:00,3.496,3.394,31.35,41.668,270600.0,45072900.0,42037200.0,39384600.0,2518200.0,2459300.0,2426500.0,273600.0,300300.0,327700.0
2024-06-03 14:11:00+00:00,3.497,3.397,31.39,42.425,269500.0,44658200.0,41755900.0,39420100.0,2506700.0,2468200.0,2435100.0,272900.0,302200.0,326200.0
2024-06-03 14:12:00+00:00,3.5,3.398,31.29,42.638,270600.0,44887600.0,42118200.0,39670700.0,2525200.0,2488400.0,2446100.0,273800.0,301400.0,327400.0
2024-06-03 14:14:00+00:00,3.498,3.4,31.16,42.745,270300.0,44658200.0,41636500.0,39067600.0,2493000.0,2437300.0,2405100.0,272900.0,301700.0,324000.0
2024-06-03 14:15:00+00:00,3.498,3.399,31.22,42.589,269900.0,44296000.0,41399800.0,38824600.0,2481600.0,2435100.0,2390400.0,272300.0,300600.0,323100.0
2024-06-03 14:16:00+00:00,3.499,3.4,31.13,42.543,269100.0,44072600.0,41399800.0,38963100.0,2479400.0,2443900.0,2398800.0,272300.0,300900.0,324000.0
2024-06-03 14:17:00+00:00,3.499,3.399,31.06,42.98,268200.0,44296000.0,41517800.0,39207800.0,2509000.0,2454800.0,2424300.0,273800.0,301400.0,324300.0
2024-06-03 14:19:00+00:00,3.498,3.398,30.94,42.978,269300.0,44567100.0,41596900.0,38893700.0,2497500.0,2441700.0,2424300.0,273200.0,301100.0,324300.0
2024-06-03 14:20:00+00:00,3.5,3.398,30.98,43.016,268400.0,44476400.0,41399800.0,39172700.0,2493000.0,2439500.0,2413600.0,273600.0,301700.0,324600.0
2024-06-03 14:21:00+00:00,3.498,3.4,31.02,42.928,268600.0,44887600.0,41557300.0,39172700.0,2488400.0,2457100.0,2428600.0,273400.0,301900.0,325200.0
2024-06-03 14:22:00+00:00,3.5,3.397,30.96,43.083,269700.0,44567100.0,41557300.0,39207800.0,2488400.0,2450400.0,2405100.0,273600.0,301100.0,324300.0
2024-06-03 14:24:00+00:00,3.5,3.401,30.88,43.965,267800.0,43895500.0,41049700.0,38618700.0,2470400.0,2439500.0,2398800.0,273200.0,301900.0,325200.0
2024-06-03 14:25:00+00:00,3.498,3.399,30.77,44.393,268900.0,43851400.0,41321500.0,38893700.0,2479400.0,2424300.0,2384100.0,273600.0,301900.0,324300.0
2024-06-03 14:26:00+00:00,3.499,3.4,30.72,44.931,266100.0,43676100.0,40857800.0,38246800.0,2452600.0,2396700.0,2363500.0,272300.0,300100.0,321900.0
2024-06-03 14:27:00+00:00,3.496,3.397,30.76,44.947,266800.0,43458800.0,40743500.0,38013900.0,2430800.0,2390400.0,2347200.0,271000.0,298800.0,321900.0
